id,song_name,artist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,track_href,analysis_url,duration_ms,time_signature,is_hot
0aOVMX1ITTijFaTYgsjjRR,All You,enjoii,0.265,0.96,1.0,-6.254,0.0,0.856,0.0107,0.39,0.1159999999999999,0.0414,159.804,spotify:track:0aOVMX1ITTijFaTYgsjjRR,https://api.spotify.com/v1/tracks/0aOVMX1ITTijFaTYgsjjRR,https://api.spotify.com/v1/audio-analysis/0aOVMX1ITTijFaTYgsjjRR,212312.0,5.0,0
3bNCifwGPjqeeqzpjrFG9k,Magazine,$uicideboy$,0.8809999999999999,0.903,8.0,-0.955,1.0,0.0813,0.267,0.00253,0.109,0.272,119.994,spotify:track:3bNCifwGPjqeeqzpjrFG9k,https://api.spotify.com/v1/tracks/3bNCifwGPjqeeqzpjrFG9k,https://api.spotify.com/v1/audio-analysis/3bNCifwGPjqeeqzpjrFG9k,131500.0,4.0,0
5t2S5DonfzpmHjVt0c9rVm,Killing Joke,Prompto,0.8190000000000001,0.541,6.0,-7.11,1.0,0.293,0.238,7.01e-06,0.105,0.584,160.037,spotify:track:5t2S5DonfzpmHjVt0c9rVm,https://api.spotify.com/v1/tracks/5t2S5DonfzpmHjVt0c9rVm,https://api.spotify.com/v1/audio-analysis/5t2S5DonfzpmHjVt0c9rVm,79500.0,4.0,0
3al1mpBXMlu32fpOGdXnpp,"Look At Me, I'm Dead",nAvvvi,0.512,0.883,4.0,-6.406000000000001,0.0,0.332,0.0008609999999999,0.0,0.6629999999999999,0.246,124.932,spotify:track:3al1mpBXMlu32fpOGdXnpp,https://api.spotify.com/v1/tracks/3al1mpBXMlu32fpOGdXnpp,https://api.spotify.com/v1/audio-analysis/3al1mpBXMlu32fpOGdXnpp,92690.0,4.0,0
6fHxxEbVKkWhI3TVkFN7DN,Clusters,Giant Ibis,0.634,0.653,5.0,-9.245,0.0,0.0289999999999999,0.00755,0.3979999999999999,0.15,0.31,130.059,spotify:track:6fHxxEbVKkWhI3TVkFN7DN,https://api.spotify.com/v1/tracks/6fHxxEbVKkWhI3TVkFN7DN,https://api.spotify.com/v1/audio-analysis/6fHxxEbVKkWhI3TVkFN7DN,273115.0,4.0,0
5qb9eleLHyIr7p2IBr9qCo,Sacrifice </3,Jurp,0.662,0.4679999999999999,6.0,-14.143,0.0,0.053,0.211,1.44e-05,0.107,0.258,164.968,spotify:track:5qb9eleLHyIr7p2IBr9qCo,https://api.spotify.com/v1/tracks/5qb9eleLHyIr7p2IBr9qCo,https://api.spotify.com/v1/audio-analysis/5qb9eleLHyIr7p2IBr9qCo,140643.0,4.0,0
1PBN1OuiJGY8SoLdilXGUO,Solicitude,Mathbonus,0.513,0.611,5.0,-8.135,0.0,0.0451,0.00133,0.0659,0.0942,0.245,182.783,spotify:track:1PBN1OuiJGY8SoLdilXGUO,https://api.spotify.com/v1/tracks/1PBN1OuiJGY8SoLdilXGUO,https://api.spotify.com/v1/audio-analysis/1PBN1OuiJGY8SoLdilXGUO,315098.0,3.0,0
2QJzLEscinqP3hrqbDL5Ao,Pollen,Ecco2k,0.578,0.0855,3.0,-17.234,1.0,0.0316,0.946,0.6629999999999999,0.0855,0.505,151.191,spotify:track:2QJzLEscinqP3hrqbDL5Ao,https://api.spotify.com/v1/tracks/2QJzLEscinqP3hrqbDL5Ao,https://api.spotify.com/v1/audio-analysis/2QJzLEscinqP3hrqbDL5Ao,168152.0,4.0,0
3lTAwJ7GAsm6mFkRejOXIm,Plague Doctor Mask,Ghostemane,0.8320000000000001,0.802,11.0,-4.039,0.0,0.22,0.3429999999999999,0.00361,0.139,0.178,220.012,spotify:track:3lTAwJ7GAsm6mFkRejOXIm,https://api.spotify.com/v1/tracks/3lTAwJ7GAsm6mFkRejOXIm,https://api.spotify.com/v1/audio-analysis/3lTAwJ7GAsm6mFkRejOXIm,166798.0,4.0,0
483ziFAlrCE45oV13o9XcL,OUTSIDE,Paris Shadows,0.616,0.598,5.0,-6.688,0.0,0.0329,0.0254,4.8e-06,0.115,0.345,165.88,spotify:track:483ziFAlrCE45oV13o9XcL,https://api.spotify.com/v1/tracks/483ziFAlrCE45oV13o9XcL,https://api.spotify.com/v1/audio-analysis/483ziFAlrCE45oV13o9XcL,98360.0,4.0,0
2cK98Bak5Q7iiTz8aajq72,THE GIVE UP,City Morgue,0.562,0.5489999999999999,9.0,-6.394,1.0,0.0254,0.0279999999999999,0.0,0.309,0.314,145.02,spotify:track:2cK98Bak5Q7iiTz8aajq72,https://api.spotify.com/v1/tracks/2cK98Bak5Q7iiTz8aajq72,https://api.spotify.com/v1/audio-analysis/2cK98Bak5Q7iiTz8aajq72,148867.0,4.0,0
7Hyfsn5fatmfcbuD3npzT4,Wasteoftime,Nastya Kazantseva,0.376,0.7609999999999999,1.0,-9.321,1.0,0.0577,0.0339,0.8220000000000001,0.381,0.0376,112.501,spotify:track:7Hyfsn5fatmfcbuD3npzT4,https://api.spotify.com/v1/tracks/7Hyfsn5fatmfcbuD3npzT4,https://api.spotify.com/v1/audio-analysis/7Hyfsn5fatmfcbuD3npzT4,201639.0,3.0,0
3y3UcIlkLGOW5tYFM31MjX,Carcosa,Scrim,0.882,0.593,3.0,-8.582,0.0,0.481,0.516,0.000271,0.716,0.745,141.97299999999998,spotify:track:3y3UcIlkLGOW5tYFM31MjX,https://api.spotify.com/v1/tracks/3y3UcIlkLGOW5tYFM31MjX,https://api.spotify.com/v1/audio-analysis/3y3UcIlkLGOW5tYFM31MjX,165724.0,4.0,0
4XF1D03U8LuaLzlCMugIE5,Flex Like Ouu,Lil Pump,0.8590000000000001,0.433,6.0,-11.345999999999998,1.0,0.0663,0.195,0.0,0.0906,0.7070000000000001,141.981,spotify:track:4XF1D03U8LuaLzlCMugIE5,https://api.spotify.com/v1/tracks/4XF1D03U8LuaLzlCMugIE5,https://api.spotify.com/v1/audio-analysis/4XF1D03U8LuaLzlCMugIE5,108251.0,4.0,0
1wJRveJZLSb1rjhnUHQiv6,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,0.581,0.662,9.0,-5.239,1.0,0.303,0.0153,0.0,0.111,0.434,186.046,spotify:track:1wJRveJZLSb1rjhnUHQiv6,https://api.spotify.com/v1/tracks/1wJRveJZLSb1rjhnUHQiv6,https://api.spotify.com/v1/audio-analysis/1wJRveJZLSb1rjhnUHQiv6,189487.0,4.0,0
28Nx4B0HmR4BarzuRu1wgn,Still Yours,CHVRN,0.4379999999999999,0.625,10.0,-5.473,1.0,0.0441,0.0085799999999999,0.156,0.0948,0.0416,122.078,spotify:track:28Nx4B0HmR4BarzuRu1wgn,https://api.spotify.com/v1/tracks/28Nx4B0HmR4BarzuRu1wgn,https://api.spotify.com/v1/audio-analysis/28Nx4B0HmR4BarzuRu1wgn,208525.0,4.0,0
60ABqMtWZFSWw1sxuzo8Pe,Pikachu,Yung Lean,0.701,0.4639999999999999,5.0,-8.952,1.0,0.1009999999999999,0.773,0.755,0.119,0.359,140.955,spotify:track:60ABqMtWZFSWw1sxuzo8Pe,https://api.spotify.com/v1/tracks/60ABqMtWZFSWw1sxuzo8Pe,https://api.spotify.com/v1/audio-analysis/60ABqMtWZFSWw1sxuzo8Pe,127080.0,4.0,0
1cwcmyyPTjJrH2tZpjrYxD,Hellrap,Ghostemane,0.728,0.653,1.0,-8.584,1.0,0.11,0.0375,0.28,0.128,0.1889999999999999,170.053,spotify:track:1cwcmyyPTjJrH2tZpjrYxD,https://api.spotify.com/v1/tracks/1cwcmyyPTjJrH2tZpjrYxD,https://api.spotify.com/v1/audio-analysis/1cwcmyyPTjJrH2tZpjrYxD,130439.0,4.0,0
4Rtiau36GajpABGbKMhKfs,Visine (feat. Lil Peep),Antwon,0.4629999999999999,0.637,2.0,-8.147,1.0,0.0343,0.000215,0.0,0.0626,0.11,120.086,spotify:track:4Rtiau36GajpABGbKMhKfs,https://api.spotify.com/v1/tracks/4Rtiau36GajpABGbKMhKfs,https://api.spotify.com/v1/audio-analysis/4Rtiau36GajpABGbKMhKfs,244137.0,4.0,0
4bgXEwLBvgVywxVlfaEpEm,Like A Soccer Mom,Ski Mask The Slump God,0.78,0.654,10.0,-7.641,0.0,0.076,0.1119999999999999,0.0,0.12,0.713,140.007,spotify:track:4bgXEwLBvgVywxVlfaEpEm,https://api.spotify.com/v1/tracks/4bgXEwLBvgVywxVlfaEpEm,https://api.spotify.com/v1/audio-analysis/4bgXEwLBvgVywxVlfaEpEm,109819.0,4.0,0
0qffgbtAw69FfQ0YmeV2PZ,Lost,Fraunhofer Diffraction,0.6,0.835,8.0,-6.066,0.0,0.0901,0.000831,0.0036899999999999,0.3379999999999999,0.186,117.988,spotify:track:0qffgbtAw69FfQ0YmeV2PZ,https://api.spotify.com/v1/tracks/0qffgbtAw69FfQ0YmeV2PZ,https://api.spotify.com/v1/audio-analysis/0qffgbtAw69FfQ0YmeV2PZ,268513.0,4.0,0
56Ok5yIOvdWwlQavSH6esw,Pear of Anguish,gizmo,0.7859999999999999,0.627,10.0,-12.759,0.0,0.215,0.1639999999999999,0.184,0.3779999999999999,0.5,150.90200000000002,spotify:track:56Ok5yIOvdWwlQavSH6esw,https://api.spotify.com/v1/tracks/56Ok5yIOvdWwlQavSH6esw,https://api.spotify.com/v1/audio-analysis/56Ok5yIOvdWwlQavSH6esw,114964.0,4.0,0
7A3HUOxnTrQ1vRv2xBSeHc,Subtle Dissonance,Artonoise,0.5660000000000001,0.926,8.0,-5.707999999999999,1.0,0.0408,0.354,0.888,0.125,0.568,140.01,spotify:track:7A3HUOxnTrQ1vRv2xBSeHc,https://api.spotify.com/v1/tracks/7A3HUOxnTrQ1vRv2xBSeHc,https://api.spotify.com/v1/audio-analysis/7A3HUOxnTrQ1vRv2xBSeHc,336000.0,4.0,0
2X2tfg4uv39KM3dJEAnFXg,Forget About Me,Night Lovell,0.575,0.909,7.0,-2.134,1.0,0.0749,0.107,0.000535,0.272,0.177,114.803,spotify:track:2X2tfg4uv39KM3dJEAnFXg,https://api.spotify.com/v1/tracks/2X2tfg4uv39KM3dJEAnFXg,https://api.spotify.com/v1/audio-analysis/2X2tfg4uv39KM3dJEAnFXg,170356.0,4.0,0
0G76KGapGMjq1j7Treh3rV,GraveyardGod,BONES,0.6970000000000001,0.794,9.0,-9.091,1.0,0.0636,0.779,0.158,0.106,0.3,116.034,spotify:track:0G76KGapGMjq1j7Treh3rV,https://api.spotify.com/v1/tracks/0G76KGapGMjq1j7Treh3rV,https://api.spotify.com/v1/audio-analysis/0G76KGapGMjq1j7Treh3rV,109113.0,4.0,0
7LAhKXDNWwq3CmnFP3UIOP,Nightmare,Offset,0.7390000000000001,0.405,0.0,-10.897,1.0,0.0852,0.442,0.211,0.158,0.127,157.09,spotify:track:7LAhKXDNWwq3CmnFP3UIOP,https://api.spotify.com/v1/tracks/7LAhKXDNWwq3CmnFP3UIOP,https://api.spotify.com/v1/audio-analysis/7LAhKXDNWwq3CmnFP3UIOP,147987.0,4.0,0
7tZQ7KKB0514q8IGgTcf2u,Cyanide,Pouya,0.675,0.92,8.0,-6.142,1.0,0.41,0.00596,0.0184,0.8079999999999999,0.1119999999999999,154.939,spotify:track:7tZQ7KKB0514q8IGgTcf2u,https://api.spotify.com/v1/tracks/7tZQ7KKB0514q8IGgTcf2u,https://api.spotify.com/v1/audio-analysis/7tZQ7KKB0514q8IGgTcf2u,133494.0,4.0,0
0B8QzDH7YWih85V5SEMnyJ,Money Longer,Lil Uzi Vert,0.795,0.568,5.0,-7.817,0.0,0.142,0.0541,0.0,0.108,0.478,136.173,spotify:track:0B8QzDH7YWih85V5SEMnyJ,https://api.spotify.com/v1/tracks/0B8QzDH7YWih85V5SEMnyJ,https://api.spotify.com/v1/audio-analysis/0B8QzDH7YWih85V5SEMnyJ,198944.0,4.0,0
6irBusyauOoiWTSk5wFV0M,Way That I Live,Prettyheartbreak,0.7829999999999999,0.643,6.0,-8.068,1.0,0.113,0.25,0.0,0.248,0.414,136.054,spotify:track:6irBusyauOoiWTSk5wFV0M,https://api.spotify.com/v1/tracks/6irBusyauOoiWTSk5wFV0M,https://api.spotify.com/v1/audio-analysis/6irBusyauOoiWTSk5wFV0M,156176.0,4.0,0
5S5TH69NDoGULtE00etqbr,Dead Presidents,Teddy,0.5589999999999999,0.5720000000000001,10.0,-7.053999999999999,1.0,0.0328,0.0975,0.00183,0.0902,0.114,180.03,spotify:track:5S5TH69NDoGULtE00etqbr,https://api.spotify.com/v1/tracks/5S5TH69NDoGULtE00etqbr,https://api.spotify.com/v1/audio-analysis/5S5TH69NDoGULtE00etqbr,154667.0,4.0,0
56qEPvcAKEZgzkgLfhka6M,Tonight,calicry,0.419,0.598,2.0,-11.979,1.0,0.107,0.0261,0.3879999999999999,0.245,0.0875,120.034,spotify:track:56qEPvcAKEZgzkgLfhka6M,https://api.spotify.com/v1/tracks/56qEPvcAKEZgzkgLfhka6M,https://api.spotify.com/v1/audio-analysis/56qEPvcAKEZgzkgLfhka6M,176000.0,4.0,0
6ksLJFEz9MDwQtC75SVgAo,Make You Cry,Kid $Ixty,0.738,0.85,8.0,-7.181,1.0,0.0575,0.115,5.04e-06,0.248,0.0381,133.967,spotify:track:6ksLJFEz9MDwQtC75SVgAo,https://api.spotify.com/v1/tracks/6ksLJFEz9MDwQtC75SVgAo,https://api.spotify.com/v1/audio-analysis/6ksLJFEz9MDwQtC75SVgAo,150448.0,4.0,0
7rfnrtsUPrhwefMDivOSxJ,South Memphis,Shinigami Tenshi,0.652,0.74,10.0,-6.515,1.0,0.111,0.00135,0.956,0.0453,0.5379999999999999,161.98,spotify:track:7rfnrtsUPrhwefMDivOSxJ,https://api.spotify.com/v1/tracks/7rfnrtsUPrhwefMDivOSxJ,https://api.spotify.com/v1/audio-analysis/7rfnrtsUPrhwefMDivOSxJ,157074.0,4.0,0
7ttyLKKPvbX3or8FoDV09p,Introversion 2.0,$uicideboy$,0.682,0.758,0.0,-4.869,1.0,0.0429,0.0365,0.0,0.0635,0.0811,112.05,spotify:track:7ttyLKKPvbX3or8FoDV09p,https://api.spotify.com/v1/tracks/7ttyLKKPvbX3or8FoDV09p,https://api.spotify.com/v1/audio-analysis/7ttyLKKPvbX3or8FoDV09p,109348.0,3.0,0
2K9H7ZRiQG3VUheqPNXLnD,Casket Dreaming,YNG ONE,0.721,0.628,9.0,-6.871,1.0,0.0601,0.4679999999999999,0.0,0.11,0.7509999999999999,134.964,spotify:track:2K9H7ZRiQG3VUheqPNXLnD,https://api.spotify.com/v1/tracks/2K9H7ZRiQG3VUheqPNXLnD,https://api.spotify.com/v1/audio-analysis/2K9H7ZRiQG3VUheqPNXLnD,130325.0,4.0,0
7fI6AXFogX1QMWFQ0aanI6,Beyond Evo,Juche,0.481,0.86,1.0,-4.298,0.0,0.0407,0.000424,0.024,0.381,0.256,143.99200000000002,spotify:track:7fI6AXFogX1QMWFQ0aanI6,https://api.spotify.com/v1/tracks/7fI6AXFogX1QMWFQ0aanI6,https://api.spotify.com/v1/audio-analysis/7fI6AXFogX1QMWFQ0aanI6,200013.0,4.0,0
6WhAJ7852HcEr7Wl4MAlD3,2006,BONES,0.8490000000000001,0.595,4.0,-7.395,0.0,0.0354,0.256,0.0,0.108,0.357,125.0,spotify:track:6WhAJ7852HcEr7Wl4MAlD3,https://api.spotify.com/v1/tracks/6WhAJ7852HcEr7Wl4MAlD3,https://api.spotify.com/v1/audio-analysis/6WhAJ7852HcEr7Wl4MAlD3,139311.0,4.0,0
7JuiDo3aEHgQLUiNqadWCj,Cos,Blvck Ceiling,0.595,0.705,8.0,-11.467,1.0,0.214,0.482,8.25e-05,0.412,0.526,155.003,spotify:track:7JuiDo3aEHgQLUiNqadWCj,https://api.spotify.com/v1/tracks/7JuiDo3aEHgQLUiNqadWCj,https://api.spotify.com/v1/audio-analysis/7JuiDo3aEHgQLUiNqadWCj,114581.0,4.0,0
3DG61zUmoER6LCaseu4hoL,why,sweeep,0.584,0.466,7.0,-11.140999999999998,1.0,0.0256,0.0803,0.907,0.1969999999999999,0.187,139.998,spotify:track:3DG61zUmoER6LCaseu4hoL,https://api.spotify.com/v1/tracks/3DG61zUmoER6LCaseu4hoL,https://api.spotify.com/v1/audio-analysis/3DG61zUmoER6LCaseu4hoL,154292.0,4.0,0
1uI6yejA4K2dKSPSxuVbFQ,Summer Bummer - Snakehips Remix,Lana Del Rey,0.6629999999999999,0.584,10.0,-7.693,0.0,0.231,0.475,0.00015,0.655,0.324,135.012,spotify:track:1uI6yejA4K2dKSPSxuVbFQ,https://api.spotify.com/v1/tracks/1uI6yejA4K2dKSPSxuVbFQ,https://api.spotify.com/v1/audio-analysis/1uI6yejA4K2dKSPSxuVbFQ,248907.0,4.0,0
21L1P9Dfw2Xm1b7VBkT1ER,Moshpits,BONES,0.6890000000000001,0.6,10.0,-8.657,1.0,0.0913,0.0050799999999999,0.0,0.0921,0.155,209.958,spotify:track:21L1P9Dfw2Xm1b7VBkT1ER,https://api.spotify.com/v1/tracks/21L1P9Dfw2Xm1b7VBkT1ER,https://api.spotify.com/v1/audio-analysis/21L1P9Dfw2Xm1b7VBkT1ER,165167.0,4.0,0
5fM8E3sMy6TkvYWDLSnhpi,transient stability on a shifting pavement,Mathbonus,0.574,0.66,2.0,-10.979,1.0,0.035,0.00367,0.7859999999999999,0.105,0.0296,119.976,spotify:track:5fM8E3sMy6TkvYWDLSnhpi,https://api.spotify.com/v1/tracks/5fM8E3sMy6TkvYWDLSnhpi,https://api.spotify.com/v1/audio-analysis/5fM8E3sMy6TkvYWDLSnhpi,288000.0,4.0,0
7BFb4NieUsvMIJVB7qjoJf,You've come to the right place for a burial!,Dkoolpharaoh,0.912,0.696,1.0,-4.018,1.0,0.33,0.00045,0.0227,0.78,0.351,129.987,spotify:track:7BFb4NieUsvMIJVB7qjoJf,https://api.spotify.com/v1/tracks/7BFb4NieUsvMIJVB7qjoJf,https://api.spotify.com/v1/audio-analysis/7BFb4NieUsvMIJVB7qjoJf,178923.0,4.0,0
4Lkt4cLLUS5dTOYuhyxNrA,Talk,Sect Unit,0.943,0.337,8.0,-7.269,1.0,0.472,0.144,0.0,0.1119999999999999,0.32,139.947,spotify:track:4Lkt4cLLUS5dTOYuhyxNrA,https://api.spotify.com/v1/tracks/4Lkt4cLLUS5dTOYuhyxNrA,https://api.spotify.com/v1/audio-analysis/4Lkt4cLLUS5dTOYuhyxNrA,96156.0,4.0,0
5iQgxHY0T4jY7GtjPCojp4,Sit Ups,Pouya,0.893,0.6709999999999999,10.0,-6.964,0.0,0.253,0.0233,1.04e-06,0.121,0.319,179.976,spotify:track:5iQgxHY0T4jY7GtjPCojp4,https://api.spotify.com/v1/tracks/5iQgxHY0T4jY7GtjPCojp4,https://api.spotify.com/v1/audio-analysis/5iQgxHY0T4jY7GtjPCojp4,118000.0,4.0,0
4z57qilNioLxKG9xhC7wVD,26 Grand,M!NGO,0.644,0.7909999999999999,1.0,-6.744,1.0,0.0353,0.0351,0.927,0.161,0.0712,137.972,spotify:track:4z57qilNioLxKG9xhC7wVD,https://api.spotify.com/v1/tracks/4z57qilNioLxKG9xhC7wVD,https://api.spotify.com/v1/audio-analysis/4z57qilNioLxKG9xhC7wVD,215652.0,3.0,0
0FMHrZWtVq2Xhr1iWktu8L,Twiy,Yung Dachi,0.8220000000000001,0.471,1.0,-11.182,1.0,0.362,0.03,0.0,0.1159999999999999,0.92,200.182,spotify:track:0FMHrZWtVq2Xhr1iWktu8L,https://api.spotify.com/v1/tracks/0FMHrZWtVq2Xhr1iWktu8L,https://api.spotify.com/v1/audio-analysis/0FMHrZWtVq2Xhr1iWktu8L,154829.0,4.0,0
6cGxnnoE1eDrCE2jmDkhTu,Another Day,ReallyWillie,0.589,0.607,10.0,-12.671,0.0,0.614,0.177,0.0,0.0928,0.77,164.132,spotify:track:6cGxnnoE1eDrCE2jmDkhTu,https://api.spotify.com/v1/tracks/6cGxnnoE1eDrCE2jmDkhTu,https://api.spotify.com/v1/audio-analysis/6cGxnnoE1eDrCE2jmDkhTu,235807.0,4.0,0
2Tu4kHEeIVFn6Re2ybm2lQ,OhNo!,BONES,0.455,0.525,5.0,-12.692,0.0,0.0455,0.136,0.7340000000000001,0.125,0.2789999999999999,119.999,spotify:track:2Tu4kHEeIVFn6Re2ybm2lQ,https://api.spotify.com/v1/tracks/2Tu4kHEeIVFn6Re2ybm2lQ,https://api.spotify.com/v1/audio-analysis/2Tu4kHEeIVFn6Re2ybm2lQ,159974.0,4.0,0
3FNGVIm6fhoTDNfaIWMRlm,Postobon,Swerzie,0.933,0.487,1.0,-9.172,1.0,0.385,0.0408,0.0,0.0755,0.3279999999999999,125.033,spotify:track:3FNGVIm6fhoTDNfaIWMRlm,https://api.spotify.com/v1/tracks/3FNGVIm6fhoTDNfaIWMRlm,https://api.spotify.com/v1/audio-analysis/3FNGVIm6fhoTDNfaIWMRlm,180942.0,4.0,0
4b2mLKzFSvtOhnC8dqgOMS,Mia Khalifa,PHVZES,0.8290000000000001,0.7040000000000001,6.0,-7.065,0.0,0.2769999999999999,0.495,0.0,0.103,0.653,130.149,spotify:track:4b2mLKzFSvtOhnC8dqgOMS,https://api.spotify.com/v1/tracks/4b2mLKzFSvtOhnC8dqgOMS,https://api.spotify.com/v1/audio-analysis/4b2mLKzFSvtOhnC8dqgOMS,207151.0,4.0,0
37gqBnUAZe8BY8WR56kDNk,I Put My Dick in Your Mental,gizmo,0.774,0.7509999999999999,1.0,-2.445,1.0,0.198,0.0614,0.0,0.0728,0.1889999999999999,219.96,spotify:track:37gqBnUAZe8BY8WR56kDNk,https://api.spotify.com/v1/tracks/37gqBnUAZe8BY8WR56kDNk,https://api.spotify.com/v1/audio-analysis/37gqBnUAZe8BY8WR56kDNk,140326.0,4.0,0
77P0uQtLdrw80B7neg4RBa,KILL'EM,COLE BENZO,0.9,0.7829999999999999,10.0,-4.498,0.0,0.228,0.00373,0.0,0.183,0.626,168.52599999999998,spotify:track:77P0uQtLdrw80B7neg4RBa,https://api.spotify.com/v1/tracks/77P0uQtLdrw80B7neg4RBa,https://api.spotify.com/v1/audio-analysis/77P0uQtLdrw80B7neg4RBa,139389.0,4.0,0
2ghkR7cIQ4F2VK82qQ91Re,Shut the Fuck Up,Ghostface Playa,0.7140000000000001,0.848,1.0,-3.069,1.0,0.0489,0.000306,0.738,0.0596,0.3979999999999999,172.02700000000002,spotify:track:2ghkR7cIQ4F2VK82qQ91Re,https://api.spotify.com/v1/tracks/2ghkR7cIQ4F2VK82qQ91Re,https://api.spotify.com/v1/audio-analysis/2ghkR7cIQ4F2VK82qQ91Re,146512.0,4.0,0
1TYF5FyxFXC6bM2VOuNWhV,Laying on my porch while we watch the world end.,Powfu,0.664,0.3989999999999999,6.0,-11.661,1.0,0.0743,0.7909999999999999,0.0,0.1159999999999999,0.424,133.904,spotify:track:1TYF5FyxFXC6bM2VOuNWhV,https://api.spotify.com/v1/tracks/1TYF5FyxFXC6bM2VOuNWhV,https://api.spotify.com/v1/audio-analysis/1TYF5FyxFXC6bM2VOuNWhV,200602.0,4.0,0
0wrRbRKbbOe62uHdnNbzk8,Depression,Sace,0.639,0.908,4.0,-10.206,0.0,0.0978,0.0639,0.00377,0.103,0.108,139.97899999999998,spotify:track:0wrRbRKbbOe62uHdnNbzk8,https://api.spotify.com/v1/tracks/0wrRbRKbbOe62uHdnNbzk8,https://api.spotify.com/v1/audio-analysis/0wrRbRKbbOe62uHdnNbzk8,219794.0,4.0,0
5It3ZAs9RYpswvnUdRkiFG,Afterlife,Ennja,0.552,0.633,5.0,-7.218,0.0,0.0701,0.0336,0.441,0.201,0.0972,135.106,spotify:track:5It3ZAs9RYpswvnUdRkiFG,https://api.spotify.com/v1/tracks/5It3ZAs9RYpswvnUdRkiFG,https://api.spotify.com/v1/audio-analysis/5It3ZAs9RYpswvnUdRkiFG,232889.0,4.0,0
0hPlzba7Aq7KMskoE2xDU8,Don't Worry Bout a G,o k h o,0.497,0.3779999999999999,1.0,-11.049,1.0,0.13,0.166,0.0122,0.102,0.275,138.916,spotify:track:0hPlzba7Aq7KMskoE2xDU8,https://api.spotify.com/v1/tracks/0hPlzba7Aq7KMskoE2xDU8,https://api.spotify.com/v1/audio-analysis/0hPlzba7Aq7KMskoE2xDU8,199404.0,5.0,0
21cGO6AxAJJDTV7Po9ywZa,Memoirs of a Gorilla,$uicideboy$,0.8490000000000001,0.98,1.0,-0.964,1.0,0.0575,0.254,0.000787,0.551,0.295,219.988,spotify:track:21cGO6AxAJJDTV7Po9ywZa,https://api.spotify.com/v1/tracks/21cGO6AxAJJDTV7Po9ywZa,https://api.spotify.com/v1/audio-analysis/21cGO6AxAJJDTV7Po9ywZa,122182.0,4.0,0
2JuKanDBTFLx1rVuypB8tQ,Blue Faces,88GLAM,0.77,0.4589999999999999,9.0,-6.255,1.0,0.0646,0.387,0.0,0.0792,0.418,146.908,spotify:track:2JuKanDBTFLx1rVuypB8tQ,https://api.spotify.com/v1/tracks/2JuKanDBTFLx1rVuypB8tQ,https://api.spotify.com/v1/audio-analysis/2JuKanDBTFLx1rVuypB8tQ,169640.0,4.0,0
1fEhzjjgdwrxZZDVh6Tlut,CRYING(INTHERAIN),KEEPMYSECRETS,0.355,0.6859999999999999,9.0,-4.256,0.0,0.0345,0.000465,0.0455,0.542,0.172,122.75,spotify:track:1fEhzjjgdwrxZZDVh6Tlut,https://api.spotify.com/v1/tracks/1fEhzjjgdwrxZZDVh6Tlut,https://api.spotify.com/v1/audio-analysis/1fEhzjjgdwrxZZDVh6Tlut,173648.0,4.0,0
5AgkQ7p7iz59Z97WK83lLJ,"MyHeadHurt,INeedToLieDown",BONES,0.764,0.5660000000000001,1.0,-11.117,1.0,0.0398,0.0526,0.0197,0.113,0.181,120.026,spotify:track:5AgkQ7p7iz59Z97WK83lLJ,https://api.spotify.com/v1/tracks/5AgkQ7p7iz59Z97WK83lLJ,https://api.spotify.com/v1/audio-analysis/5AgkQ7p7iz59Z97WK83lLJ,105312.0,4.0,0
5ATUyBX4im2FfCwV6dHxUo,she was my virginity cømplex,cøzybøy,0.441,0.5329999999999999,6.0,-8.517000000000001,1.0,0.118,0.331,0.000627,0.5770000000000001,0.24,177.78599999999997,spotify:track:5ATUyBX4im2FfCwV6dHxUo,https://api.spotify.com/v1/tracks/5ATUyBX4im2FfCwV6dHxUo,https://api.spotify.com/v1/audio-analysis/5ATUyBX4im2FfCwV6dHxUo,213187.0,4.0,0
2GrXsl0eHdMud0Owz6bCQc,IWillNeverChange,The Virus and Antidote,0.682,0.8440000000000001,8.0,-5.291,1.0,0.303,0.238,0.0,0.0833,0.424,139.972,spotify:track:2GrXsl0eHdMud0Owz6bCQc,https://api.spotify.com/v1/tracks/2GrXsl0eHdMud0Owz6bCQc,https://api.spotify.com/v1/audio-analysis/2GrXsl0eHdMud0Owz6bCQc,180857.0,4.0,0
0cITCVs87JVapD98fVnj7X,King Cobra (Drippin'),$uicideboy$,0.877,0.655,1.0,-5.3,1.0,0.0769,0.00181,0.0,0.0948,0.119,127.947,spotify:track:0cITCVs87JVapD98fVnj7X,https://api.spotify.com/v1/tracks/0cITCVs87JVapD98fVnj7X,https://api.spotify.com/v1/audio-analysis/0cITCVs87JVapD98fVnj7X,120059.0,3.0,0
5RVXCcIzl10qu0lVpfzMAk,WhereTheSidewalkEnds,BONES,0.701,0.424,7.0,-14.0,0.0,0.0279,0.34,0.0137,0.111,0.2769999999999999,113.532,spotify:track:5RVXCcIzl10qu0lVpfzMAk,https://api.spotify.com/v1/tracks/5RVXCcIzl10qu0lVpfzMAk,https://api.spotify.com/v1/audio-analysis/5RVXCcIzl10qu0lVpfzMAk,101437.0,4.0,0
